ID,f_name,Year,recordcount,HY,CJId,HaD,gltype,glname,latitude,longitude
228180,江苏康博工业固体废弃物处置有限公司,2018,1,环境治理业,21064,1,0,,31.676880,120.768210
228184,江苏如皋钢铁有限公司,2015,1,黑色金属冶炼和压延加工业,24624,0,0,,32.104080,120.555920
228194,江西海宸光电科技有限公司,,0,,23670,0,0,,27.841260,115.037240
228333,隆化县浩政矿业有限责任公司,2017,1,黑色金属铸造,16688,0,0,,41.572151,117.115490
228366,茂县鑫盐化工有限公司,,0,无机盐制造,58207,0,0,,31.582752,103.743745
228510,山东中绿资源再生有限公司,2018,8,金属废料和碎屑加工处理,23415,0,0,,35.116180,118.426050
228571,石棉县乾锐金属有限公司,,0,铅锌冶炼,20168,0,0,,29.241200,102.299800
228594,四川省汉源宏达有限责任公司,2016,1,铅锌冶炼,20170,0,0,,29.151500,102.295200
228656,天能集团江苏科技有限公司,,0,电池制造,20989,1,0,,34.091900,118.828100
228662,通辽泰鼎有色金属加工有限公司,,0,有色金属冶炼和压延加工业,67333,0,0,,42.949348,122.371496
228681,威海市环保科技服务有限公司,,0,非金属废料和碎屑加工处理,23408,1,0,,37.508030,122.112040
228702,长庆油田第二采油厂,,0,石油和天然气开采业,16469,0,0,,36.006493,107.886857
228728,武宣县晓理贸易有限责任公司,,0,有色金属矿采选业,25065,0,0,,23.180000,109.250000
228729,武宣县正祥矿业有限公司,,0,铅锌冶炼,25063,0,0,,23.602986,109.663056
228782,新疆星塔矿业有限公司,,0,金冶炼,17353,0,0,,45.403038,84.451944
3450005,山东中阔环保科技有限公司,2018,2,,0,0,0,,35.080713,119.073282
3455058,铁力市德金矿业有限公司,2015,1,有色金属矿采选业,0,0,0,,46.943532,128.425464
228869,永兴县元泰应用材料有限公司,,0,贵金属冶炼,17797,0,0,,26.086375,113.089212
228937,肇庆市新荣昌环保股份有限公司,2013,1,金属废料和碎屑加工处理,15951,1,0,,22.937394,112.350724
228947,浙江医药股份有限公司维生素厂,2016,1,医药制造业,20229,1,0,,30.097520,120.611607
229471,江苏华神电子有限公司,2016,2,电子器件制造,48104,1,0,,31.285360,120.989690
229642,龙海市荣盛电子有限公司,2017,5,金属表面处理及热处理加工,53747,0,0,,24.440019,117.822417
230490,武汉绿色动力再生能源有限公司,2015,2,垃圾焚烧发电,32502,0,0,,30.637020,114.511080
230659,七台河矿业精煤(集团)有限责任公司煤气厂,,0,石油、煤炭及其他燃料加工业,46465,0,0,,45.765779,131.007950
230838,福建德晟环保技术有限公司,2014,1,,53143,0,0,,24.878350,116.247520
231622,内蒙古太西煤集团金昌鑫华焦化有限责任公司,,0,其他非金属矿物制品制造,32513,1,0,,38.424280,102.053940
236124,四川美青化工有限公司,2016,4,肥料制造,10938,0,0,,30.845910,105.378820
11684001,聊城市华东工具制造有限公司,2018,14,金属成形机床制造,0,0,0,,36.667870,115.835830
1315392,江苏肯创催化剂再生技术有限公司,2019,1,专用化学产品制造,0,0,0,,31.781250,119.560600
239229,河北钢铁集团敬业钢铁有限公司,,0,炼钢,18072,0,0,,38.430556,114.223056
247292,安徽均益金属科技股份有限公司,2018,2,金属丝绳及其制品制造,30404,0,0,,30.696313,117.536708
247800,ECCO皮革（厦门）有限公司,,0,皮革鞣制加工,40132,0,0,,24.719798,118.123790
3677248,绵阳佳联印染有限责任公司,2008,2,棉印染精加工,31004,0,0,,31.077596,105.093939
11091645,河南神马氯碱发展有限公司,2014,4,化学原料和化学制品制造业,4252,0,0,,33.719938,113.388763
11092282,冷水江市光荣锑业有限责任公司,2018,9,有色金属冶炼和压延加工业,17814,1,0,,27.775251,111.500772
11095679,全南县新资源稀土有限公司,2007,1,有色金属冶炼和压延加工业,9513,1,0,,24.726109,114.530392
253304,甘肃翔达新颜料科技股份有限公司,2015,1,涂料、油墨、颜料及类似产品制造,32664,0,0,,34.746758,105.331299
254039,福州一化化学品股份有限公司,2015,2,化学原料和化学制品制造业,53324,1,0,,25.888686,119.176684
256155,上海鑫冶铜业有限公司,2019,9,其他常用有色金属冶炼,70741,1,0,,30.802439,121.280259
259071,内蒙古神舟硅业有限责任公司,2018,11,石墨及其他非金属矿物制品制造,8406,1,0,,40.720436,111.752429
259151,徐州中泰能源科技有限公司,2019,17,其他非金属矿物制品制造,41935,1,0,,34.442710,117.287714
266326,缙云县同泰金属表面处理厂,2018,7,金属制品业,50214,1,0,,28.749641,120.085938
272156,厦门宜境环保科技有限公司,2015,1,,53119,0,0,,24.525419,117.982806
11095828,广安诚信化工有限公司,2019,4,基础化学原料制造,24288,0,0,,30.495661,106.850739
11095946,成都晋林工业制造有限公司,2015,8,金属制品业,1051,0,0,,30.976532,103.961961
11098872,江苏省新大发经编科技有限公司,2016,1,,57287,1,0,,33.578552,119.124280
11100177,开封市永和有色金属有限公司,2019,2,其他未列明制造业,40723,0,0,,34.284320,113.995461
279846,蒙自矿冶有限责任公司,2016,1,黑色金属矿采选业,8121,1,0,,23.372850,103.374370
11108297,罗盖特（中国）营养食品有限公司,2018,9,化学原料和化学制品制造业,7970,1,0,,34.648046,119.204063
281109,梅州市城市垃圾处理中心,2018,1,环境治理业,16025,0,0,,24.293468,116.187936
281326,福建省金纶高纤股份有限公司,,0,化纤浆粕制造,17119,1,0,,25.831863,119.572753
281814,湖南省临武嘉宇矿业有限责任公司,2016,3,采矿业,20749,0,0,,25.445000,112.584444
282038,浙江南都电源动力股份有限公司,,0,其他电池制造,21832,0,0,,30.268564,120.096527
282151,温州科锐环境资源利用有限公司,2016,1,废弃资源综合利用业,24741,0,0,,27.990140,120.597600
282311,冷水江市狮子山锑业有限公司,,0,,25326,0,0,,27.473700,111.300000
282350,宁波博威合金材料股份有限公司,,0,有色金属合金制造,25692,0,0,,29.757361,121.596997
282514,宁夏莱德环保能源有限公司,,0,石油和天然气开采业,26119,0,0,,37.344527,106.600370
282950,湖北省宏源药业有限公司（经济开发区新厂）,,0,医药制造业,26748,1,0,,30.744410,115.361530
282981,湖南东方矿业有限责任公司,2018,4,其他贵金属冶炼,26791,0,0,,28.413947,109.424358
282987,巢湖市万山医疗废物处置有限责任公司,2019,1,环境治理业,26800,1,0,,31.661389,117.869444
283086,新疆沈宏集团股份有限公司（铬盐二厂）,,0,,27215,0,0,,43.151928,89.439925
283490,中国石油辽河油田茨榆坨采油厂,,0,石油和天然气开采业,27674,0,0,,41.523212,122.903066
283656,恒天海龙（潍坊）新材料有限责任公司,2017,6,化纤织造加工,27920,1,0,,36.460000,119.100000
283661,内蒙古锦联铝材有限公司,2017,6,,27928,1,0,,45.418336,119.612574
283717,中国平煤神马集团平顶山京宝焦化有限公司,,0,煤炭加工,28805,1,0,,34.002700,112.966360
11135000,福建青拓镍业有限公司,2017,14,有色金属合金制造,31741,0,0,,26.756283,119.764082
11135692,河钢股份有限公司唐山分公司,2019,4,炼铁,30774,1,0,,40.233333,118.143056
283840,大庆油田有限责任公司第七采油厂,2017,2,石油和天然气开采业,28981,0,0,,45.919521,124.667219
283868,浙江长久能源科技股份有限公司,2016,1,,29085,0,0,,30.996602,119.898426
11139705,常州市武进双惠环境工程有限公司,2017,10,基础化学原料制造,24060,1,0,,31.563145,119.868285
283994,台州齐合天地金属有限公司,,0,有色金属冶炼和压延加工业,29475,1,0,,28.527825,121.374348
11151468,山西煤炭运销集团大同晋银矿业有限公司,2018,3,其他未列明电气机械及器材制造,26846,0,0,,39.396944,114.229444
284062,延边石岘双鹿实业有限责任公司,2018,2,机制纸及纸板制造,29630,1,0,,43.082620,129.781630
284199,衢州华友钴新材料有限公司,2016,2,专项化学用品制造,29846,1,0,,28.867550,118.868630
284234,河池五吉有限责任公司采选厂,,0,有色金属矿采选业,29901,1,0,,24.591000,107.880000
286172,联化科技（德州）有限公司,2018,7,生物化学农药及微生物农药制造,38602,1,0,,37.129784,116.536580
286299,庆云信远化学科技有限公司,2017,6,有机化学原料制造,48285,0,0,,37.796695,117.419105
11156565,遂宁市宏成电源科技有限公司,2018,4,电池制造,11268,0,0,,30.591887,105.297297
11156583,崇州市华议皮革有限公司,2018,1,皮革、毛皮、羽毛及其制品和制鞋业,20099,0,0,,30.589608,103.688242
11162831,白城鑫红钻股份有限公司,2015,1,批发和零售业,42939,0,0,,45.574600,122.899070
287091,临沂永洁环保废物处置有限公司,2018,6,环境治理业,33237,1,0,,35.148753,118.173438
288701,唐山晟博环保科技有限公司,2016,1,水污染治理,42804,0,0,,39.242557,118.180047
292406,江西蓝星星火有机硅有限公司,2016,3,其他未列明制造业,30651,1,0,,29.103050,115.788530
11177443,宁夏泰瑞制药股份有限公司,2018,11,兽用药品制造,8832,0,0,,38.393232,106.278651
293261,任丘市科蓝达金属表面处理有限公司,2017,1,金属表面处理及热处理加工,55095,0,0,,38.633510,116.092910
293267,河北丰源环保科技股份有限公司,,0,其他水利管理业,39571,1,0,,38.350780,116.795640
294199,常熟风范电力设备股份有限公司,,0,金属结构制造,42824,1,0,,31.638304,120.609790
11211612,瀚蓝（安溪）固废处理有限公司,2016,4,垃圾焚烧发电,16968,1,0,,25.043696,118.226893
11635850,山东华盛农业药械有限责任公司,2017,3,机械化农业及园艺机具制造,23350,0,0,,35.019419,118.273229
305081,贵州风雷航空军械有限责任公司,2018,3,,0,0,0,,26.192434,105.879240
543176,淄博熙源石油化工有限公司,2019,1,化学原料和化学制品制造业,0,0,0,,36.913297,118.266326
299090,鲁西化工集团股有限公司动力分公司,,0,肥料制造,34341,0,0,,36.343761,116.261993
299920,尉氏县鑫源钼业有限公司,,0,金属废料和碎屑加工处理,40727,0,0,,34.330400,114.051050
299999,建阳贯天际实业有限公司,2017,2,其他电池制造,34694,0,0,,27.342510,118.077000
300017,茌平信发聚氯乙烯有限公司,2018,3,有机化学原料制造,51479,1,0,,36.604019,116.249573
300927,桂林电器科学研究院有限公司,,0,其他通用设备制造业,34752,0,0,,25.291102,110.318871
300943,资源县钨矿,,0,有色金属矿采选业,34759,0,0,,26.334388,111.019289
3450662,湖南鑫科思生物科技有限公司,2019,4,医药制造业,0,0,0,,26.970496,112.640084
301680,泰州华昊废金属综合利用有限公司,2017,1,金属制品业,60782,0,0,,32.792700,119.981530
301741,宿迁雷克电源有限公司,,0,电池制造,35611,0,0,,33.472920,118.190150
11637056,青海华铁金属有限责任公司,2016,4,金属制品业,18477,0,0,,36.726681,101.180290
11637682,武汉金凤凰纸业有限公司,2017,12,机制纸及纸板制造,12394,1,0,,30.306156,114.135804
301951,芜湖新芜电镀有限公司,,0,金属表面处理及热处理加工,30202,0,0,,31.175278,118.583611
301954,集瑞联合重工有限公司,2018,1,机械零部件加工,30205,0,0,,31.231020,118.189900
301955,芜湖麦王水务有限公司,2016,3,自来水生产和供应,30207,0,0,,31.365443,118.331571
302036,安徽天大石油管材股份有限公司滁州分公司,,0,其他建筑、安全用金属制品制造,30334,0,0,,32.288218,118.337897
302044,阜阳市利康医疗废物处置有限公司,,0,环境治理业,30345,0,0,,32.963889,115.795000
11637873,安徽迪诺环保新材料科技有限公司,2019,4,有机化学原料制造,51000,1,0,,31.000000,117.796111
302098,宣城市九鼎医疗废物集中处置中心,,0,环境治理业,30421,0,0,,30.607400,118.939692
302103,广德华东电子电路发展有限公司,,0,计算机、通信和其他电子设备制造业,30426,1,0,,30.892105,119.460106
11639187,安乡县晋煤金牛化工有限公司,2018,14,化学原料和化学制品制造业,224,1,0,,29.418896,112.151062
11643567,江西耀腾资源利用有限公司,,0,金属废料和碎屑加工处理,52884,0,0,,28.394923,118.053014
11648750,义马环保电力公司,2019,11,电力、热力、燃气及水生产和供应业,13468,1,0,,34.732975,111.914110
302628,夏河县冰华矿业有限责任公司,,0,有色金属矿采选业,36224,0,0,,35.202503,102.521807
302631,舟曲县博大矿业有限责任公司,,0,有色金属矿采选业,35495,0,0,,33.430973,104.394095
11653276,深圳市东洋旺和实业有限公司,2016,3,电子元件及电子专用材料制造,10496,1,0,,22.715347,113.799225
11657635,桃江久通锑业有限公司,2017,3,有色金属冶炼和压延加工业,11526,1,0,,28.515614,112.143240
11659676,山西晋阳煤焦（集团）有限公司,2019,10,石油、煤炭及其他燃料加工业,42399,1,0,,37.569552,112.171325
11661565,宁夏英力特化工股份公司,2018,5,化学原料和化学制品制造业,8860,0,0,,39.303717,106.782482
11662191,四川普什醋酸纤维素有限责任公司,2016,3,化学原料和化学制品制造业,69813,0,0,,28.610000,104.929722
11662253,湖南岳阳万鑫黄金公司,2018,5,贵金属冶炼,4942,0,0,,28.640172,113.561017
303508,剑阁县禹鑫化工有限公司,,0,化学试剂和助剂制造,35714,0,0,,32.027479,105.487445
304558,泉州市医疗废物处置中心,2017,2,环境治理业,53620,0,0,,24.911859,118.599579
304609,南平绿洲环境科技有限公司,,0,危险废物治理,53933,0,0,,27.480901,118.841789
304730,宁德市医疗废物处置中心,,0,环境治理业,53998,0,0,,26.703536,119.562111
305364,民乐富源化工有限责任公司,,0,其他基础化学原料制造,36293,0,0,,38.750900,100.779800
305399,武威市好年华蓄电池厂,,0,电池制造,36396,0,0,,37.983890,102.528050
11669830,赤峰金剑铜业有限公司,2016,5,有色金属冶炼和压延加工业,1166,1,0,,42.207847,118.910960
11669894,乌兰察布市华顺化工有限责任公司,,0,化学原料和化学制品制造业,67476,0,0,,41.066389,112.708333
306872,泰安市泰阳环保服务有限公司,2019,2,,66656,0,0,,35.954682,117.089238
11670261,福建省冠能蓄电池有限公司,2014,1,电池制造,53793,1,0,,25.376709,117.210955
11670354,亿达信能源有限公司,2016,6,石油、煤炭及其他燃料加工业,18853,0,0,,45.765706,130.568257
307792,平原信达化工股份有限公司,2019,11,专用化学产品制造,38603,0,0,,37.242400,116.510750
413016,金川县金星氯酸盐厂,2016,1,专项化学用品制造,0,0,0,,31.318487,102.006061
11674648,敦煌金龙（集团）有限责任公司老金厂金矿,2018,1,有色金属矿采选业,40165,0,0,,40.922222,94.972222
11674683,西和县青羊矿业有限责任公司,2019,1,采矿业,16444,0,0,,33.864444,105.323055
11674991,玉环电镀有限公司,2017,12,金属表面处理及热处理加工,13685,1,0,,28.225228,121.406463
11675360,湖州市星鸿固体废物综合利用处置有限公司,2019,3,环境治理业,29049,0,0,,30.920230,120.011242
11678305,北方华锦化学工业股份有限公司,2017,13,化学原料和化学制品制造业,7373,0,0,,41.196196,122.008946
11678816,天津绿亨化工有限公司,2017,1,化学农药制造,54337,0,0,,38.817883,117.474081
308988,河南龙润能源科技有限公司,2018,3,基础化学原料制造,60025,0,0,,35.750728,115.185028
309906,福建漳州华高电源科技有限公司,2016,1,其他电池制造,53738,0,0,,23.772358,117.267262
323398,湖南新合新生物医药有限公司,2017,1,医药制造业,58736,0,0,,29.563090,111.876327
11684991,江苏镔鑫钢铁集团有限公司,2019,21,黑色金属冶炼和压延加工业,6141,1,0,,35.110376,119.284549
11685797,临沂金兴焦电有限责任公司,2018,10,热力生产和供应,37394,1,0,,34.969060,118.358519
334473,巴州凯宏矿业有限责任公司,,0,黑色金属矿采选业,38871,0,0,,43.175850,84.987733
11691227,山西禹王煤炭气化有限公司,2018,8,煤炭开采和洗选业,73028,1,0,,38.441944,112.620833
336546,绵阳铜鑫铜业有限公司,2016,1,金属结构制造,39040,0,0,,31.401744,104.834708
338973,江西千色新型无机材料有限公司,,0,工业颜料制造,52654,0,0,,29.236220,115.156010
340337,湖北吴城钢铁集团有限公司,2014,1,炼钢,42522,1,0,,30.339859,114.865769
350331,嘉峪关刘氏泰和环保科技有限公司,2016,1,批发和零售业,67576,0,0,,39.785730,98.361610
11694461,山东众音化学科技有限公司,2014,6,电力、热力生产和供应业,23509,1,0,,37.175911,122.002316
412854,马尔康汇源硅业有限公司,2016,1,其他非金属矿物制品制造,42677,0,0,,31.882025,102.087248
11696285,鄂州市鸿泰钢铁有限公司,2016,6,黑色金属冶炼和压延加工业,2029,1,0,,30.533633,114.754907
11696758,桐乡市晨光皮革有限公司,2017,8,其他皮革制品制造,73653,0,0,,30.486550,120.524800
512741,桐乡市益能材料处理有限公司,2016,2,其他未列明制造业,39670,0,0,,30.621599,120.564169
519216,华北铝业有限公司,2018,3,有色金属冶炼和压延加工业,43717,1,0,,39.454970,115.972420
519733,太原市梗阳实业集团有限公司清徐焦化分公司,2017,1,煤炭加工,43720,1,0,,37.589350,112.342580
527297,维达护理用品（中国）有限公司,,0,纸制品制造,28867,1,0,,30.886070,113.964530
589459,郑州彩源凹印制版有限公司,,0,印刷,59275,0,0,,34.802163,113.400413
624626,金凯（辽宁）化工有限公司,2018,2,其他专用化学产品制造,42907,0,0,,41.832630,121.515167
652163,山东阳光颜料有限公司,2018,7,化学试剂和助剂制造,43925,0,0,,35.383890,116.608960
663344,重庆奥力生物制药有限公司,2016,1,化学药品制剂制造,44025,0,0,,30.776916,108.461091
708549,北京雅士科莱恩石油化工有限公司,,0,原油加工及石油制品制造,39986,0,0,,40.059092,116.665950
728785,德州德药制药有限公司,2018,3,化学药品制剂制造,62865,1,0,,37.453050,116.321540
754615,扬子江药业集团江苏海慈生物药业有限公司,,0,医药制造业,57607,1,0,,32.294055,119.867530
794184,国能扶沟生物发电有限公司,,0,热力生产和供应,60282,1,0,,34.069820,114.417630
831712,重庆华维实业有限责任公司,2008,1,纺织业,17230,0,0,,29.799767,107.010167
859385,浙江仙居君业药业有限公司,2017,4,化学药品原料药制造,29524,1,0,,28.839170,120.749840
976877,内蒙古庆华集团庆华煤化有限责任公司,2017,9,炼焦,8402,1,0,,39.429444,106.722222
977973,唐山宝利源炼焦有限公司,2019,24,炼焦,41224,0,0,,39.868226,118.572966
984615,沈阳科创化学品有限公司,2014,2,化学原料和化学制品制造业,10631,1,0,,41.740010,123.163300
1039533,山东海力化工股份有限公司,2018,26,化学原料和化学制品制造业,9770,1,0,,37.050288,117.874700
1104472,乐山金石焦化有限公司,2017,4,煤炭加工,44157,0,0,,29.104941,103.724790
1110332,山西沁新能源集团股份有限公司焦化厂,2016,2,炼焦,43260,1,0,,36.555133,112.261561
1113020,山西曙光诚信焦化有限公司,2017,2,煤炭加工,39725,0,0,,35.582165,110.808249
1114744,洛阳市太学染化有限公司,2017,2,工艺美术颜料制造,43266,1,0,,34.702216,112.644795
1115407,山西复晟铝业有限公司,2017,1,有色金属冶炼和压延加工业,39799,0,0,,34.834722,111.240278
1120721,江苏金翔石油化工有限公司,2016,1,原油加工及石油制品制造,59210,0,0,,32.169370,118.891840
293,安徽三星化工有限责任公司,2015,6,其他基础化学原料制造,144,0,0,,33.495690,116.233250
1312617,龙海市烨明工贸有限公司,2017,3,其他工艺美术及礼仪用品制造,53044,0,0,,24.353133,117.907362
293286,沧州市益康医疗废弃物集中处置有限公司沧东工业园分公司,,0,,49309,0,0,,38.316611,116.895411
526988,鹤壁市恒丰化工有限公司,2017,1,专用化学产品制造,0,0,0,,35.755670,114.313537
1336101,长庆油田分公司第一采油厂,2019,42,石油和天然气开采业,0,0,0,,36.664040,109.440100
1319963,唐山市国贸润滑油脂有限公司,,0,原油加工及石油制品制造,44796,0,0,,39.639155,117.984527
1320519,山西美锦焦化,,0,炼焦,45008,0,0,,37.585802,112.290614
1323598,永兴县众德环保科技有限公司,2016,1,,58908,0,0,,26.310704,113.241796
1323734,徐州建韬能源有限公司,,0,,43688,0,0,,34.739605,116.634224
1323871,考伯斯（江苏）炭素化工有限公司,2018,1,煤炭加工,45069,0,0,,34.396230,117.954230
1845,常熟市世昌皮革有限公司,2018,6,皮革、毛皮、羽毛及其制品和制鞋业,56505,0,0,,31.713311,120.992747
2605,成都华明光源材料有限公司,2017,11,通用设备制造业,1048,0,0,,32.530000,102.166000
4703,东营华泰清河实业有限公司,2015,14,其他纸制品制造,23064,1,0,,37.251466,118.667914
1326818,滨海华彬石化有限公司,,0,石油、煤炭及其他燃料加工业,43845,0,0,,30.176703,120.680190
4873,恩施山寨皮革有限公司,2016,5,纺织、服装和皮革加工专用设备制造,20200,0,0,,30.260360,109.478550
1326833,浙江华海立诚药业有限公司,,0,化学药品原料药制造,43852,1,0,,28.808439,121.163830
1326907,浙江金泰莱环保科技有限公司,,0,有色金属冶炼和压延加工业,73870,1,0,,29.267252,119.288931
6495,福建三安钢铁有限公司,2013,2,钢压延加工,2305,1,0,,25.240950,118.044490
24050,山东省日照钢铁控股集团有限公司,2018,8,有色金属冶炼和压延加工业,18198,1,0,,35.159669,119.374276
183823,泰安北控环境能源开发有限公司,2017,4,垃圾焚烧发电,11358,1,0,,36.177917,116.978464
1330842,大通松岳工贸有限公司,,0,,62593,0,0,,36.784792,101.768105
10038,河北吉藁化纤有限责任公司,2019,18,其他纸制品制造,4040,1,0,,38.036990,114.874842
10699,衡阳远景钨业有限责任公司,2015,3,有色金属矿采选业,4524,1,0,,26.530099,113.010052
10899,洪泽滇池水务有限公司,2018,9,水的生产和供应业,4557,1,0,,33.289904,118.847038
12204,鸡东北方焦化有限责任公司,2010,1,炼焦,30987,0,0,,45.336923,131.461826
3450007,亚萨合莱国强(山东）五金科技有限公司,2018,3,金属门窗制造,0,0,0,,37.751694,117.204064
3450013,山东广富集团焦化有限公司,2018,4,煤炭加工,0,0,0,,36.943656,117.630329
824636,柳州长虹航天技术有限公司,2018,4,金属制品业,0,0,0,,24.514780,109.349880
18617,卢龙县双益磷化有限责任公司,2018,6,磷肥制造,7780,0,0,,39.796584,119.025349
19373,内蒙古乌拉山化肥有限责任公司,2016,8,复混肥料制造,21147,0,0,,40.671770,108.741680
20389,南京云泰化工总厂,2018,3,化学原料和化学制品制造业,59026,0,0,,32.022736,118.780373
1331493,清远市龙湾工业投资有限公司,2018,1,金融业,45724,0,0,,23.701918,112.901210
23926,山东光华纸业集团有限公司,2017,10,其他纸制品制造,9761,1,0,,35.273421,117.958947
1331834,利华益利津炼化有限公司,2017,4,原油加工及石油制品制造,40515,1,0,,37.522101,118.230002
1331840,山东金信实业有限公司,2016,1,毛皮鞣制加工,40526,0,0,,34.819537,118.108468
23980,山东金虹钛白化工有限公司,2018,24,其他基础化学原料制造,9832,1,0,,36.560567,117.845981
24021,山东晋煤明水化工集团有限公司,2018,9,化学原料和化学制品制造业,9844,1,0,,36.697013,117.528423
24398,陕西陕焦化工有限公司,2019,45,炼焦,10123,1,0,,34.886599,108.996779
1334744,郴州钖涛环保科技有限公司,,0,其他专用化学产品制造,58851,1,0,,25.904902,113.168023
1335343,郑州瀚洋天辰危险废物处置有限公司,,0,环境治理业,59331,1,0,,34.552904,113.693362
28644,石家庄市飞宏化工有限公司,2017,3,化学原料和化学制品制造业,10717,0,0,,38.126100,114.966504
6610,清流县东莹化工有限公司,2015,4,化学原料和化学制品制造业,53860,0,0,,26.205095,116.892926
69189,山西兆丰铝业有限公司（氧化铝分公司）,2018,19,有色金属压延加工,39706,1,0,,37.867820,113.626620
29833,绥宁县宝庆联纸有限公司,2018,17,机制纸及纸板制造,11262,1,0,,26.590909,110.151278
1336078,山东扬子化工有限公司,2018,2,化学原料和化学制品制造业,49143,0,0,,34.964637,117.279699
10981,湖北驰顺化工有限公司,2016,8,专用化学产品制造,0,0,0,,29.730790,115.224880
32009,桐庐新合电镀制品有限公司,2016,5,其他金属制日用品制造,11830,1,0,,29.696066,119.939353
211845,中铝稀土（阜宁）有限公司,2018,5,,0,0,0,,33.648550,119.781044
35398,项城华丰国际皮革城有限公司,2012,3,皮革鞣制加工,12687,1,0,,33.440740,114.934747
18858,罗江晨明生物制品有限公司,2016,2,有机化学原料制造,0,0,0,,31.251988,104.520307
36922,雅化集团绵阳实业有限公司,2012,2,炸药及火工产品制造,31129,0,0,,31.551192,104.846128
22547,綦江县苍南摩配有限公司,2006,1,铁路、船舶、航空航天和其他运输设备制造业,0,0,0,,29.022375,106.634064
39848,山东丰元化学股份有限公司,2016,7,化学原料和化学制品制造业,13967,1,0,,34.571270,117.755900
40547,浙江杭州湾纺织品有限公司,2017,6,其他家用纺织制成品制造,14223,1,0,,30.060827,121.590543
39684,云南黄金有限责任公司镇沅分公司,2016,2,有色金属矿采选业,0,0,0,,24.003530,101.109194
1404517,内蒙古伊泰化工有限责任公司,2018,1,肥料制造,67438,0,0,,40.029150,108.523900
43847,健鼎（无锡）电子有限公司,,0,输配电及控制设备制造,5904,1,0,,31.631399,120.405349
44289,安钢集团信阳钢铁有限责任公司,2015,5,炼钢,42,1,0,,32.483290,114.036240
1411578,许昌卫洁医疗废物处置有限公司,,0,危险废物治理,60128,0,0,,34.041779,113.745905
47585,甘肃金达化工有限公司,2016,2,化学原料和化学制品制造业,47386,0,0,,36.478958,104.504633
1418002,日照磐岳环保科技有限公司,2016,1,,61742,1,0,,35.466173,118.725466
50017,江阴兴澄特种钢铁有限公司,2016,5,炼钢,6570,1,0,,31.942860,120.339690
1421409,开封中节能再生能源有限公司,2018,1,其他污染治理,40900,1,0,,34.729350,114.332480
1421418,深圳市能源环保有限公司宝安垃圾发电厂(一期),,0,电力、热力生产和供应业,40913,0,0,,22.817715,113.853943
52775,迁安市宏奥工贸有限公司,2018,22,石灰和石膏制造,9208,1,0,,40.000093,118.708060
53344,亚太森博（山东）浆纸有限公司,2016,24,木竹浆制造,23099,1,0,,35.376830,119.522540
69648,江山化工有限公司,2016,2,化学原料和化学制品制造业,4642,0,0,,30.903083,112.312200
72588,朝阳新华钼业有限责任公司,,0,有色金属矿采选业,0,0,0,,41.416550,119.822428
56172,乌兰浩特钢铁有限责任公司,2018,27,铸造及其他金属制品制造,12168,1,0,,46.062141,122.064253
74758,阿尔发（广州）汽车配件有限公司,2014,1,汽车车身、挂车制造,0,0,0,,23.368942,113.133644
58597,云南铜业凯通有色金属有限公司,2019,5,金属制品业,13902,1,0,,26.123810,103.150730
77771,广西金秀利兴强矿产冶炼有限公司,2010,1,黑色金属矿采选业,0,0,0,,24.217980,110.024785
60875,重庆市华萃金属表面处理有限责任公司,2010,1,金属表面处理及热处理加工,15047,0,0,,29.485959,106.435819
80466,扬州阿波罗蓄电池有限公司,2012,3,电池制造,0,0,0,,32.285600,119.435824
64375,大庆志飞生物化工有限公司,2017,4,其他调味品、发酵制品制造,31208,0,0,,46.572620,124.798410
64742,安徽铜陵华安实业有限公司,2010,2,,50013,0,0,,30.891103,117.847767
1432469,阿克塞县泰戈化工有限责任公司,,0,化学原料和化学制品制造业,47920,0,0,,39.582551,94.278335
65051,中国石化海南炼油化工有限公司,2016,5,化学原料和化学制品制造业,18228,0,0,,19.770056,109.198344
68454,中国黄金集团内蒙古矿业有限公司,2016,4,有色金属矿采选业,14601,1,0,,49.438924,117.279709
87543,盐城市新界电镀厂,2016,3,金属表面处理及热处理加工,0,0,0,,33.435991,120.146090
89977,泸州大洲化工有限公司,2017,2,有机化学原料制造,0,0,0,,29.260430,105.461300
90080,米易县安宁铁钛有限责任公司,2010,1,有色金属矿采选业,0,0,0,,26.779934,101.995337
90134,保定双帆蓄电池有限责任公司,,0,其他电池制造,0,0,0,,38.958285,115.582737
90734,大庆市牧源动物药业有限公司,2017,2,兽用药品制造,0,0,0,,46.824566,124.505590
71356,竹山县鑫源皂素有限责任公司,2017,2,生物化学农药及微生物农药制造,15208,1,0,,32.266956,110.095561
71516,华通电脑(惠州)有限公司,,0,计算器及货币专用设备制造,5276,1,0,,23.233897,114.139154
94211,九龙县山盛矿业有限公司,2018,3,有色金属矿采选业,0,0,0,,28.618133,101.668193
71626,广东依顿电子科技股份有限公司,,0,智能无人飞行器制造,2875,1,0,,22.703737,113.478790
71687,际华三五零九纺织有限公司,2016,4,棉纺纱加工,5694,1,0,,30.556230,113.842049
71861,湖北雅都恒兴纸业有限公司,2012,2,机制纸及纸板制造,4725,1,0,,31.601910,114.011490
72244,中国石油天然气股份有限公司辽河石化分公司,2017,10,精炼石油产品制造,14772,1,0,,41.197200,123.215704
